siteID,date,spp,count
GAETHEAMD1,2016-04-28,AMRO,8
GAETHEAMD1,2016-04-28,AMRO,8
GAETHEAMD1,2016-04-28,GRCA,3
GAETHEAMD1,2016-04-28,GRCA,3
GAETHEAMD1,2016-04-28,NOCA,5
GAETHEAMD1,2016-04-28,NOCA,5
EVANMICMD1,2016-04-28,AMRO,19
EVANMICMD1,2016-04-28,AMRO,19
EVANMICMD1,2016-04-28,CARW,3
EVANMICMD1,2016-04-28,CARW,3
EVANMICMD1,2016-04-28,GRCA,2
EVANMICMD1,2016-04-28,GRCA,2
EVANMICMD1,2016-04-28,HOWR,3
EVANMICMD1,2016-04-28,HOWR,3
EVANMICMD1,2016-04-28,NOCA,5
EVANMICMD1,2016-04-28,NOCA,5
EVANMICMD1,2016-04-28,SOSP,6
EVANMICMD1,2016-04-28,SOSP,6
CAPITCSDC1,2016-04-29,AMRO,15
CAPITCSDC1,2016-04-29,AMRO,15
CAPITCSDC1,2016-04-29,GRCA,3
CAPITCSDC1,2016-04-29,GRCA,3
FURRMELGA1,2016-03-24,NA,NA
FURRMELGA1,2016-03-24,NA,NA
DUFFSHAFL1,2016-03-22,CARW,1
DUFFSHAFL1,2016-03-22,CARW,1
DUFFSHAFL1,2016-03-22,NOCA,1
DUFFSHAFL1,2016-03-22,NOCA,1
GOWAJOAFL1,2016-03-24,CARW,3
GOWAJOAFL1,2016-03-24,CARW,3
GOWAJOAFL1,2016-03-24,NOCA,10
GOWAJOAFL1,2016-03-24,NOCA,10
HANLCORFL1,2016-03-29,CACH,1
HANLCORFL1,2016-03-29,CARW,5
HANLCORFL1,2016-03-29,NOCA,11
MILLMARFL1,2016-03-31,CACH,3
MILLMARFL1,2016-03-31,CARW,7
MILLMARFL1,2016-03-31,NOCA,9
MILLMARFL1,2016-03-31,TUTI,1
HERRJAYFL1,2016-04-01,BRTH,1
HERRJAYFL1,2016-04-01,BRTH,1
HERRJAYFL1,2016-04-01,CACH,2
HERRJAYFL1,2016-04-01,CACH,2
HERRJAYFL1,2016-04-01,CARW,2
HERRJAYFL1,2016-04-01,CARW,2
HERRJAYFL1,2016-04-01,NOCA,2
HERRJAYFL1,2016-04-01,NOCA,2
PLACGIRFL1,2016-04-03,CARW,5
PLACGIRFL1,2016-04-03,CARW,5
PLACGIRFL1,2016-04-03,NOCA,4
PLACGIRFL1,2016-04-03,NOCA,4
PROWGARFL1,2016-04-04,CACH,1
PROWGARFL1,2016-04-04,CACH,1
PROWGARFL1,2016-04-04,CARW,1
PROWGARFL1,2016-04-04,CARW,1
PROWGARFL1,2016-04-04,NOCA,7
PROWGARFL1,2016-04-04,NOCA,7
PROWGARFL1,2016-04-04,TUTI,2
PROWGARFL1,2016-04-04,TUTI,2
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,CARW,5
KNOXMIKFL1,2016-04-05,NOCA,10
KNOXMIKFL1,2016-04-05,NOCA,10
KNOXMIKFL1,2016-04-05,NOCA,10
ROBIRONFL1,2016-04-06,CARW,6
ROBIRONFL1,2016-04-06,CARW,6
ROBIRONFL1,2016-04-06,NOCA,7
ROBIRONFL1,2016-04-06,NOCA,7
WILLJIMFL1,2016-04-07,CACH,1
WILLJIMFL1,2016-04-07,CACH,1
WILLJIMFL1,2016-04-07,CARW,3
WILLJIMFL1,2016-04-07,CARW,3
WILLJIMFL1,2016-04-07,NOCA,8
WILLJIMFL1,2016-04-07,NOCA,8
ELLIJONFL1,2016-04-10,CARW,4
ELLIJONFL1,2016-04-10,NOCA,2
ELLIJONFL1,2016-04-10,NOMO,1
FLAGMARFL1,2016-04-11,CACH,1
FLAGMARFL1,2016-04-11,CACH,1
FLAGMARFL1,2016-04-11,CARW,8
FLAGMARFL1,2016-04-11,CARW,8
FLAGMARFL1,2016-04-11,NOCA,11
FLAGMARFL1,2016-04-11,NOCA,11
CASEANNFL1,2016-04-12,CACH,1
CASEANNFL1,2016-04-12,CACH,1
CASEANNFL1,2016-04-12,CARW,4
CASEANNFL1,2016-04-12,CARW,4
CASEANNFL1,2016-04-12,NOCA,9
CASEANNFL1,2016-04-12,NOCA,9
CARLDAVFL1,2016-04-13,CACH,1
CARLDAVFL1,2016-04-13,CACH,1
CARLDAVFL1,2016-04-13,CARW,2
CARLDAVFL1,2016-04-13,CARW,2
CARLDAVFL1,2016-04-13,NOCA,6
CARLDAVFL1,2016-04-13,NOCA,6
FREEJOHFL1,2016-04-16,CACH,3
FREEJOHFL1,2016-04-16,CARW,2
FREEJOHFL1,2016-04-16,TUTI,3
CHERNADFL1,2016-04-18,CARW,4
CHERNADFL1,2016-04-18,NOCA,5
CHERNADFL1,2016-04-18,TUTI,1
BOUGROBFL1,2016-04-19,CACH,1
BOUGROBFL1,2016-04-19,CARW,3
BOUGROBFL1,2016-04-19,NOCA,16
BOUGROBFL1,2016-04-19,TUTI,1
STRARICFL1,2016-04-20,CARW,2
STRARICFL1,2016-04-20,CARW,2
WINTCHAFL1,2016-04-22,CACH,1
WINTCHAFL1,2016-04-22,CACH,1
WINTCHAFL1,2016-04-22,CARW,3
WINTCHAFL1,2016-04-22,CARW,3
WINTCHAFL1,2016-04-22,NOCA,11
WINTCHAFL1,2016-04-22,NOCA,11
LAUESARFL1,2016-04-23,BRTH,1
LAUESARFL1,2016-04-23,BRTH,1
TRACBRIGA1,2016-03-21,NA,NA
TRACBRIGA1,2016-03-21,NA,NA
AAROJESFL1,2016-04-21,CARW,3
AAROJESFL1,2016-04-21,CARW,3
AAROJESFL1,2016-04-21,NOCA,10
AAROJESFL1,2016-04-21,NOCA,10
ANDRJENFL1,2016-03-29,CARW,3
ANDRJENFL1,2016-03-29,NOCA,3
ANDRJENFL1,2016-03-29,NOMO,2
BANDCATFL1,2016-03-28,NOCA,5
BANDCATFL1,2016-03-28,NOCA,5
BANDCATFL1,2016-03-28,TUTI,4
BANDCATFL1,2016-03-28,TUTI,4
BLOOLEEFL1,2016-04-08,CACH,1
BLOOLEEFL1,2016-04-08,CACH,1
BLOOLEEFL1,2016-04-08,NOCA,5
BLOOLEEFL1,2016-04-08,NOCA,5
BLOOLEEFL1,2016-04-08,TUTI,1
BLOOLEEFL1,2016-04-08,TUTI,1
CROSLEXFL1,2016-03-27,NOCA,9
CROSLEXFL1,2016-03-27,CARW,5
LAUESARFL1,2016-04-23,CACH,1
LAUESARFL1,2016-04-23,CACH,1
LAUESARFL1,2016-04-23,CARW,2
LAUESARFL1,2016-04-23,CARW,2
LAUESARFL1,2016-04-23,NOCA,8
LAUESARFL1,2016-04-23,NOCA,8
LAUESARFL1,2016-04-23,TUTI,1
LAUESARFL1,2016-04-23,TUTI,1
COLLKEIFL1,2016-04-25,NOCA,5
COLLKEIFL1,2016-04-25,NOCA,5
COLLKEIFL1,2016-04-25,TUTI,1
COLLKEIFL1,2016-04-25,TUTI,1
KENTADAFL1,2016-04-26,CACH,2
KENTADAFL1,2016-04-26,CACH,2
KENTADAFL1,2016-04-26,CARW,2
KENTADAFL1,2016-04-26,CARW,2
KENTADAFL1,2016-04-26,NOCA,5
KENTADAFL1,2016-04-26,NOCA,5
KENTADAFL1,2016-04-26,TUTI,4
KENTADAFL1,2016-04-26,TUTI,4
CIBUJEAFL1,2016-04-27,CACH,1
CIBUJEAFL1,2016-04-27,CACH,1
CIBUJEAFL1,2016-04-27,CARW,2
CIBUJEAFL1,2016-04-27,CARW,2
CIBUJEAFL1,2016-04-27,NOCA,2
CIBUJEAFL1,2016-04-27,NOCA,2
CIBUJEAFL1,2016-04-27,TUTI,3
CIBUJEAFL1,2016-04-27,TUTI,3
NATUAREFL1,2016-04-28,CARW,3
NATUAREFL1,2016-04-28,CARW,3
NATUAREFL1,2016-04-28,NOCA,6
NATUAREFL1,2016-04-28,NOCA,6
NATUAREFL1,2016-04-28,TUTI,1
NATUAREFL1,2016-04-28,TUTI,1
BREMSARFL1,2016-05-01,CACH,1
BREMSARFL1,2016-05-01,CARW,3
BREMSARFL1,2016-05-01,NOCA,9
BREMSARFL1,2016-05-01,TUTI,2
GRINJENFL1,2016-05-01,CACH,1
GRINJENFL1,2016-05-01,CARW,3
GRINJENFL1,2016-05-01,NOCA,8
COOKGLOGA1,2016-04-11,CACH,3
COOKGLOGA1,2016-04-11,CACH,3
COOKGLOGA1,2016-04-11,CARW,2
COOKGLOGA1,2016-04-11,CARW,2
COOKGLOGA1,2016-04-11,NOCA,8
COOKGLOGA1,2016-04-11,NOCA,8
COOKGLOGA1,2016-04-11,TUTI,4
COOKGLOGA1,2016-04-11,TUTI,4
BEARJUSGA1,2016-04-14,CACH,4
BEARJUSGA1,2016-04-14,CACH,4
BEARJUSGA1,2016-04-14,CARW,2
BEARJUSGA1,2016-04-14,CARW,2
BEARJUSGA1,2016-04-14,NOCA,6
BEARJUSGA1,2016-04-14,NOCA,6
STRAELEGA1,2016-04-15,AMRO,2
STRAELEGA1,2016-04-15,AMRO,2
STRAELEGA1,2016-04-15,BRTH,1
STRAELEGA1,2016-04-15,BRTH,1
STRAELEGA1,2016-04-15,CARW,2
STRAELEGA1,2016-04-15,CARW,2
STRAELEGA1,2016-04-15,NOCA,6
STRAELEGA1,2016-04-15,NOCA,6
STRAELEGA1,2016-04-15,TUTI,4
STRAELEGA1,2016-04-15,TUTI,4
KOTCMELGA1,2016-04-18,CACH,2
KOTCMELGA1,2016-04-18,CACH,2
KOTCMELGA1,2016-04-18,NOCA,10
KOTCMELGA1,2016-04-18,NOCA,10
GHILCOLGA1,2016-04-20,BRTH,2
GHILCOLGA1,2016-04-20,BRTH,2
GHILCOLGA1,2016-04-20,CACH,1
GHILCOLGA1,2016-04-20,CACH,1
GHILCOLGA1,2016-04-20,GRCA,2
GHILCOLGA1,2016-04-20,GRCA,2
GHILCOLGA1,2016-04-20,NOCA,7
GHILCOLGA1,2016-04-20,NOCA,7
GHILCOLGA1,2016-04-20,NOMO,2
GHILCOLGA1,2016-04-20,NOMO,2
GHILCOLGA1,2016-04-20,TUTI,3
GHILCOLGA1,2016-04-20,TUTI,3
WISSSTEGA1,2016-04-21,BRTH,1
WISSSTEGA1,2016-04-21,BRTH,1
WISSSTEGA1,2016-04-21,NOMO,3
WISSSTEGA1,2016-04-21,NOMO,3
BAILEESVA1,2016-05-02,AMRO,29
BAILEESVA1,2016-05-02,AMRO,29
BAILEESVA1,2016-05-02,CACH,4
BAILEESVA1,2016-05-02,CACH,4
BAILEESVA1,2016-05-02,GRCA,2
BAILEESVA1,2016-05-02,GRCA,2
BAILEESVA1,2016-05-02,HOWR,1
BAILEESVA1,2016-05-02,HOWR,1
BAILEESVA1,2016-05-02,NOCA,11
BAILEESVA1,2016-05-02,NOCA,11
BAILEESVA1,2016-05-02,SOSP,4
BAILEESVA1,2016-05-02,SOSP,4
HANNNANMD1,2016-04-30,CARW,1
HANNNANMD1,2016-04-30,CARW,1
HANNNANMD1,2016-04-30,HOWR,2
HANNNANMD1,2016-04-30,HOWR,2
HANNNANMD1,2016-04-30,NOCA,2
HANNNANMD1,2016-04-30,NOCA,2
HANNNANMD1,2016-04-30,SOSP,10
HANNNANMD1,2016-04-30,SOSP,10
COXANDFL1,2016-05-02,CACH,2
COXANDFL1,2016-05-02,CACH,2
COXANDFL1,2016-05-02,CARW,4
COXANDFL1,2016-05-02,CARW,4
COXANDFL1,2016-05-02,NOCA,3
COXANDFL1,2016-05-02,NOCA,3
DOUGSANFL1,2016-05-03,CACH,1
BANCRESDC1,3016-05-03,AMRO,15
BANCRESDC1,3016-05-03,CARW,1
BANCRESDC1,3016-05-03,GRCA,14
BANCRESDC1,3016-05-03,HOWR,1
BANCRESDC1,3016-05-03,NOCA,2
JOHNSCOGA1,2016-04-27,BRTH,2
JOHNSCOGA1,2016-04-27,BRTH,2
JOHNSCOGA1,2016-04-27,NOMO,4
JOHNSCOGA1,2016-04-27,NOMO,4
JOHNSCOGA1,2016-04-27,TUTI,2
JOHNSCOGA1,2016-04-27,TUTI,2
PARKDIAGA1,2016-04-28,AMRO,6
PARKDIAGA1,2016-04-28,AMRO,6
PARKDIAGA1,2016-04-28,NOMO,3
PARKDIAGA1,2016-04-28,NOMO,3
STEPMARGA1,2016-04-30,AMRO,5
STEPMARGA1,2016-04-30,AMRO,5
STEPMARGA1,2016-04-30,BRTH,1
STEPMARGA1,2016-04-30,BRTH,1
STEPMARGA1,2016-04-30,HOWR,1
STEPMARGA1,2016-04-30,HOWR,1
STEPMARGA1,2016-04-30,NOCA,8
STEPMARGA1,2016-04-30,NOCA,8
STEPMARGA1,2016-04-30,NOMO,2
STEPMARGA1,2016-04-30,NOMO,2
STEPMARGA1,2016-04-30,SOSP,5
STEPMARGA1,2016-04-30,SOSP,5
STEPMARGA1,2016-04-30,TUTI,1
STEPMARGA1,2016-04-30,TUTI,1
CHANSYLGA1,2016-05-03,SOSP,1
CHANSYLGA1,2016-05-03,SOSP,1
CHANSYLGA1,2016-05-03,TUTI,2
CHANSYLGA1,2016-05-03,TUTI,2
HUNTDAVMD2,2016-04-30,AMRO,14
HUNTDAVMD2,2016-04-30,AMRO,14
HUNTDAVMD2,2016-04-30,GRCA,4
HUNTDAVMD2,2016-04-30,GRCA,4
HUNTDAVMD2,2016-04-30,HOWR,3
HUNTDAVMD2,2016-04-30,HOWR,3
HUNTDAVMD2,2016-04-30,NOCA,10
HUNTDAVMD2,2016-04-30,NOCA,10
FORESESMD1,2016-05-05,AMRO,28
FORESESMD1,2016-05-05,AMRO,28
FORESESMD1,2016-05-05,CARW,1
FORESESMD1,2016-05-05,CARW,1
FORESESMD1,2016-05-05,GRCA,4
FORESESMD1,2016-05-05,GRCA,4
FORESESMD1,2016-05-05,NOCA,12
FORESESMD1,2016-05-05,NOCA,12
FORESESMD1,2016-05-05,NOMO,3
FORESESMD1,2016-05-05,NOMO,3
FORESESMD1,2016-05-05,SOSP,3
FORESESMD1,2016-05-05,SOSP,3
ARGYLESGA1,2016-03-23,NA,NA
ARGYLESGA1,2016-03-23,NA,NA
CARTJOYGA1,2016-03-28,NA,NA
CARTJOYGA1,2016-03-28,NA,NA
SHERNYLGA1,2016-03-29,CARW,1
SHERNYLGA1,2016-03-29,CARW,1
SHERNYLGA1,2016-03-29,NOCA,10
SHERNYLGA1,2016-03-29,NOCA,10
DULUADVGA1,2016-04-05,NA,NA
DULUADVGA1,2016-04-05,NA,NA
LEEDONGA1,2016-04-06,NA,NA
LEEDONGA1,2016-04-06,NA,NA
CHURCARFL1,2016-05-04,CACH,2
CHURCARFL1,2016-05-04,CACH,2
CHURCARFL1,2016-05-04,CARW,1
CHURCARFL1,2016-05-04,CARW,1
CHURCARFL1,2016-05-04,NOCA,5
CHURCARFL1,2016-05-04,NOCA,5
CHURCARFL1,2016-05-04,TUTI,1
CHURCARFL1,2016-05-04,TUTI,1
NOSSANDFL1,2016-05-05,CACH,2
NOSSANDFL1,2016-05-05,CACH,2
NOSSANDFL1,2016-05-05,CARW,2
NOSSANDFL1,2016-05-05,CARW,2
NOSSANDFL1,2016-05-05,NOCA,4
NOSSANDFL1,2016-05-05,NOCA,4
NOSSANDFL1,2016-05-05,TUTI,3
NOSSANDFL1,2016-05-05,TUTI,3
GIRAANGMD1,2016-05-06,AMRO,10
GIRAANGMD1,2016-05-06,AMRO,10
GIRAANGMD1,2016-05-06,CACH,1
GIRAANGMD1,2016-05-06,CACH,1
GIRAANGMD1,2016-05-06,GRCA,18
GIRAANGMD1,2016-05-06,GRCA,18
GIRAANGMD1,2016-05-06,HOWR,1
GIRAANGMD1,2016-05-06,HOWR,1
GIRAANGMD1,2016-05-06,NOCA,6
GIRAANGMD1,2016-05-06,NOCA,6
GIRAANGMD1,2016-05-06,SOSP,1
GIRAANGMD1,2016-05-06,SOSP,1
KIMBMARGA1,2016-05-04,BRTH,5
KIMBMARGA1,2016-05-04,BRTH,5
KIMBMARGA1,2016-05-04,CACH,6
KIMBMARGA1,2016-05-04,CACH,6
KIMBMARGA1,2016-05-04,NOMO,4
KIMBMARGA1,2016-05-04,NOMO,4
KIMBMARGA1,2016-05-04,TUTI,3
KIMBMARGA1,2016-05-04,TUTI,3
BINKJAMGA1,2016-05-05,AMRO,4
BINKJAMGA1,2016-05-05,AMRO,4
BINKJAMGA1,2016-05-05,SOSP,2
BINKJAMGA1,2016-05-05,SOSP,2
HEADDOTGA1,2016-05-06,AMRO,4
HEADDOTGA1,2016-05-06,AMRO,4
HEADDOTGA1,2016-05-06,BRTH,2
HEADDOTGA1,2016-05-06,BRTH,2
HEADDOTGA1,2016-05-06,GRCA,2
HEADDOTGA1,2016-05-06,GRCA,2
HEADDOTGA1,2016-05-06,HOWR,1
HEADDOTGA1,2016-05-06,HOWR,1
HEADDOTGA1,2016-05-06,NOMO,5
HEADDOTGA1,2016-05-06,NOMO,5
HEADDOTGA1,2016-05-06,SOSP,2
HEADDOTGA1,2016-05-06,SOSP,2
WILLRAJMD1,2016-05-07,AMRO,13
WILLRAJMD1,2016-05-07,AMRO,13
WILLRAJMD1,2016-05-07,CACH,1
WILLRAJMD1,2016-05-07,CACH,1
WILLRAJMD1,2016-05-07,CARW,1
WILLRAJMD1,2016-05-07,CARW,1
WILLRAJMD1,2016-05-07,GRCA,19
WILLRAJMD1,2016-05-07,GRCA,19
WILLRAJMD1,2016-05-07,HOWR,3
WILLRAJMD1,2016-05-07,HOWR,3
WILLRAJMD1,2016-05-07,NOCA,6
WILLRAJMD1,2016-05-07,NOCA,6
WILLRAJMD1,2016-05-07,SOSP,14
WILLRAJMD1,2016-05-07,SOSP,14
COLSKATMD1,2016-04-23,NA,NA
COLSKATMD1,2016-04-23,NA,NA
COLSKATMD1,2016-05-07,AMRO,6
COLSKATMD1,2016-05-07,AMRO,6
COLSKATMD1,2016-05-07,CACH,5
COLSKATMD1,2016-05-07,CACH,5
COLSKATMD1,2016-05-07,CARW,4
COLSKATMD1,2016-05-07,CARW,4
COLSKATMD1,2016-05-07,GRCA,8
COLSKATMD1,2016-05-07,GRCA,8
COLSKATMD1,2016-05-07,HOWR,2
COLSKATMD1,2016-05-07,HOWR,2
COLSKATMD1,2016-05-07,NOCA,10
COLSKATMD1,2016-05-07,NOCA,10
BAILEESVA1,2016-05-09,NA,NA
BAILEESVA1,2016-05-09,NA,NA
JOHNAESVA1,2016-05-10,NA,NA
JOHNAESVA1,2016-05-10,NA,NA
SULLPAUVA1,2016-05-10,AMRO,17
SULLPAUVA1,2016-05-10,CACH,2
SULLPAUVA1,2016-05-10,CARW,7
SULLPAUVA1,2016-05-10,GRCA,13
SULLPAUVA1,2016-05-10,HOWR,1
SULLPAUVA1,2016-05-10,NOCA,9
SULLPAUVA1,2016-05-10,SOSP,5
BAILEESVA1,2016-05-11,NA,NA
BAILEESVA1,2016-05-11,NA,NA
BEALTOMMD1,2016-05-02,AMRO,1
BEALTOMMD1,2016-05-02,CACH,1
BEALTOMMD1,2016-05-02,GRCA,5
BEALTOMMD1,2016-05-02,NOCA,13
COLALISMD1,2016-05-12,CACH,2
COLALISMD1,2016-05-12,CACH,2
COLALISMD1,2016-05-12,HOWR,4
COLALISMD1,2016-05-12,HOWR,4
COLALISMD1,2016-05-12,NOCA,1
COLALISMD1,2016-05-12,NOCA,1
COLALISMD1,2016-05-12,SOSP,1
COLALISMD1,2016-05-12,SOSP,1
JOHNAESVA1,2016-05-13,NA,NA
JOHNAESVA1,2016-05-13,NA,NA
KILGJACGA1,2016-04-08,NOCA,1
KILGJACGA1,2016-04-08,NOCA,1
KILGJACGA1,2016-04-08,SOSP,1
KILGJACGA1,2016-04-08,SOSP,1
DAVICARGA1,2016-04-11,NA,NA
DAVICARGA1,2016-04-11,NA,NA
KEYESUSMD1,2016-05-16,CACH,4
KEYESUSMD1,2016-05-16,CACH,4
KEYESUSMD1,2016-05-16,GRCA,4
KEYESUSMD1,2016-05-16,GRCA,4
KEYESUSMD1,2016-05-16,NOCA,2
KEYESUSMD1,2016-05-16,NOCA,2
KEYESUSMD1,2016-05-16,SOSP,3
KEYESUSMD1,2016-05-16,SOSP,3
JACOSYDMD1,2016-05-16,AMRO,10
JACOSYDMD1,2016-05-16,AMRO,10
JACOSYDMD1,2016-05-16,CACH,1
JACOSYDMD1,2016-05-16,CACH,1
JACOSYDMD1,2016-05-16,CARW,1
JACOSYDMD1,2016-05-16,CARW,1
JACOSYDMD1,2016-05-16,GRCA,4
JACOSYDMD1,2016-05-16,GRCA,4
JACOSYDMD1,2016-05-16,HOWR,3
JACOSYDMD1,2016-05-16,HOWR,3
JACOSYDMD1,2016-05-16,NOCA,2
JACOSYDMD1,2016-05-16,NOCA,2
CHAMPAUGA1,2016-04-14,CARW,2
CHAMPAUGA1,2016-04-14,CARW,2
HEROBLUGA1,2016-04-15,BRTH,1
HEROBLUGA1,2016-04-15,BRTH,1
HEROBLUGA1,2016-04-15,CACH,2
HEROBLUGA1,2016-04-15,CACH,2
HEROBLUGA1,2016-04-15,GRCA,1
HEROBLUGA1,2016-04-15,GRCA,1
DECKJASGA2,2016-04-16,BRTH,2
DECKJASGA2,2016-04-16,BRTH,2
DECKJASGA2,2016-04-16,CARW,2
DECKJASGA2,2016-04-16,CARW,2
DECKJASGA2,2016-04-16,NOCA,6
DECKJASGA2,2016-04-16,NOCA,6
SWALDAWGA1,2016-04-18,NOCA,7
SWALDAWGA1,2016-04-18,NOCA,7
SWALDAWGA1,2016-04-18,TUTI,1
SWALDAWGA1,2016-04-18,TUTI,1
NZPELEPDC1,2016-05-14,NA,NA
ALLERILGA1,2016-04-20,NOCA,10
ALLERILGA1,2016-04-20,NOCA,10
HITTJODGA1,2016-04-25,GRCA,1
HITTJODGA1,2016-04-25,GRCA,1
HITTJODGA1,2016-04-25,NOCA,1
HITTJODGA1,2016-04-25,NOCA,1
HANSAMYNC1,2016-05-13,CARW,1
HANSAMYNC1,2016-05-13,CARW,1
HANSAMYNC1,2016-05-13,NOCA,10
HANSAMYNC1,2016-05-13,NOCA,10
HANSAMYNC1,2016-05-13,SOSP,4
HANSAMYNC1,2016-05-13,SOSP,4
SHAHMAUFL1,2016-05-07,CACH,2
SHAHMAUFL1,2016-05-07,CACH,2
SHAHMAUFL1,2016-05-07,CARW,1
SHAHMAUFL1,2016-05-07,CARW,1
SHAHMAUFL1,2016-05-07,NOCA,9
SHAHMAUFL1,2016-05-07,NOCA,9
SHAHMAUFL1,2016-05-07,TUTI,1
SHAHMAUFL1,2016-05-07,TUTI,1
HOSTMARFL1,2016-05-09,NA,NA
HOSTMARFL1,2016-05-09,NA,NA
PRESHOUFL1,2016-05-10,BRTH,2
PRESHOUFL1,2016-05-10,CARW,4
PRESHOUFL1,2016-05-10,NOCA,5
WEBBTOMFL1,2016-05-11,BRTH,2
WEBBTOMFL1,2016-05-11,CARW,3
WEBBTOMFL1,2016-05-11,NOCA,4
WEBBTOMFL1,2016-05-11,NOMO,1
KRATANDFL1,2016-05-12,CACH,2
KRATANDFL1,2016-05-12,CACH,2
KRATANDFL1,2016-05-12,CARW,1
KRATANDFL1,2016-05-12,CARW,1
KRATANDFL1,2016-05-12,NOCA,6
KRATANDFL1,2016-05-12,NOCA,6
KRATANDFL1,2016-05-12,TUTI,1
KRATANDFL1,2016-05-12,TUTI,1
HEINANNFL1,2016-05-13,CARW,4
HEINANNFL1,2016-05-13,NOCA,4
HEINANNFL1,2016-05-13,TUTI,4
LICHJERFL1,2016-05-15,CACH,3
LICHJERFL1,2016-05-15,CACH,3
LICHJERFL1,2016-05-15,CARW,3
LICHJERFL1,2016-05-15,CARW,3
LICHJERFL1,2016-05-15,NOCA,15
LICHJERFL1,2016-05-15,NOCA,15
LICHJERFL1,2016-05-15,TUTI,5
LICHJERFL1,2016-05-15,TUTI,5
TATEJUAMD1,2016-05-17,AMRO,19
TATEJUAMD1,2016-05-17,AMRO,19
TATEJUAMD1,2016-05-17,CACH,2
TATEJUAMD1,2016-05-17,CACH,2
TATEJUAMD1,2016-05-17,CARW,2
TATEJUAMD1,2016-05-17,CARW,2
TATEJUAMD1,2016-05-17,GRCA,3
TATEJUAMD1,2016-05-17,GRCA,3
TATEJUAMD1,2016-05-17,NOCA,7
TATEJUAMD1,2016-05-17,NOCA,7
LYCEEESMD1,2016-05-18,CARW,3
LYCEEESMD1,2016-05-18,CARW,3
LYCEEESMD1,2016-05-18,GRCA,11
LYCEEESMD1,2016-05-18,GRCA,11
LYCEEESMD1,2016-05-18,NOCA,12
LYCEEESMD1,2016-05-18,NOCA,12
FORESESMD1,2016-05-19,AMRO,30
FORESESMD1,2016-05-19,AMRO,30
FORESESMD1,2016-05-19,GRCA,14
FORESESMD1,2016-05-19,GRCA,14
FORESESMD1,2016-05-19,NOCA,5
FORESESMD1,2016-05-19,NOCA,5
FORESESMD1,2016-05-19,NOMO,3
FORESESMD1,2016-05-19,NOMO,3
FORESESMD1,2016-05-19,SOSP,7
FORESESMD1,2016-05-19,SOSP,7
GERWJOHNC1,2016-05-18,NA,NA
GERWJOHNC1,2016-05-18,NA,NA
ARCADIAMA1,2016-08-02,NA,NA
ARCADIAMA1,2016-08-02,NA,NA
CASTTOMNC1,2016-05-11,CACH,1
CASTTOMNC1,2016-05-11,CACH,1
CASTTOMNC1,2016-05-11,CARW,1
CASTTOMNC1,2016-05-11,CARW,1
CASTTOMNC1,2016-05-11,HOWR,3
CASTTOMNC1,2016-05-11,HOWR,3
CASTTOMNC1,2016-05-11,NOCA,2
CASTTOMNC1,2016-05-11,NOCA,2
CASTTOMNC1,2016-05-11,SOSP,3
CASTTOMNC1,2016-05-11,SOSP,3
DEBRMARNC1,2016-04-27,AMRO,9
DEBRMARNC1,2016-04-27,AMRO,9
DEBRMARNC1,2016-04-27,CARW,1
DEBRMARNC1,2016-04-27,CARW,1
DEBRMARNC1,2016-04-27,GRCA,5
DEBRMARNC1,2016-04-27,GRCA,5
DEBRMARNC1,2016-04-27,NOCA,7
DEBRMARNC1,2016-04-27,NOCA,7
KALIELINC1,2016-05-07,CACH,6
KALIELINC1,2016-05-07,CACH,6
KALIELINC1,2016-05-07,CARW,5
KALIELINC1,2016-05-07,CARW,5
KALIELINC1,2016-05-07,NOCA,8
KALIELINC1,2016-05-07,NOCA,8
LADYKENNC1,2016-05-04,AMRO,2
LADYKENNC1,2016-05-04,AMRO,2
LADYKENNC1,2016-05-04,CACH,3
LADYKENNC1,2016-05-04,CACH,3
LADYKENNC1,2016-05-04,NOCA,5
LADYKENNC1,2016-05-04,NOCA,5
LADYKENNC1,2016-05-04,NOMO,3
LADYKENNC1,2016-05-04,NOMO,3
LADYKENNC1,2016-05-04,SOSP,3
LADYKENNC1,2016-05-04,SOSP,3
SIMPEDWNC1,2016-05-12,CACH,5
SIMPEDWNC1,2016-05-12,CACH,5
SIMPEDWNC1,2016-05-12,CARW,1
SIMPEDWNC1,2016-05-12,CARW,1
SIMPEDWNC1,2016-05-12,NOCA,6
SIMPEDWNC1,2016-05-12,NOCA,6
TAYLJERNC1,2016-05-10,AMRO,8
TAYLJERNC1,2016-05-10,AMRO,8
TAYLJERNC1,2016-05-10,CARW,1
TAYLJERNC1,2016-05-10,CARW,1
TAYLJERNC1,2016-05-10,GRCA,7
TAYLJERNC1,2016-05-10,GRCA,7
TAYLJERNC1,2016-05-10,SOSP,3
TAYLJERNC1,2016-05-10,SOSP,3
WHEEJENNC1,2016-05-14,CARW,2
WHEEJENNC1,2016-05-14,CARW,2
WHEEJENNC1,2016-05-14,HOWR,1
WHEEJENNC1,2016-05-14,HOWR,1
WHEEJENNC1,2016-05-14,NOCA,8
WHEEJENNC1,2016-05-14,NOCA,8
WOLFMARNC1,2016-04-20,CACH,5
WOLFMARNC1,2016-04-20,CARW,3
ADAMVICFL1,2016-05-17,CACH,2
