siteID,long,lat,region,distance,imp
EVANMICMD1,-77.13472,39.057751,dc,1700,28.76850023332671
FAGABERMD1,-77.020251405,38.985277,dc,1700,37.82598824040448
FARYSIMMD1,-77.01771,38.98896,dc,1700,36.74860264241574
FERRSUEMD1,-76.291998,39.470445,dc,1700,13.705460544116347
FIERCARMD1,-77.117372259,38.969687914,dc,1700,18.07135065420245
FINEMAUMD1,-76.73989058,38.958051838,dc,1700,25.206082299484496
FISHFERVA1,-77.13156,38.91267,dc,1700,15.888593286778555
FOLEMARMD1,-76.571556,38.965588,dc,1700,11.038375759008678
FOOSDAVVA1,-77.131991,38.90094,dc,1700,24.291947268722502
FORCBREVA1,-77.394018,38.669979,dc,1700,10.6515510335383
FORESESMD1,-77.01909,39.0335,dc,1700,21.26579553429583
FORSDAWMD1,-77.076534926,39.019374012,dc,1700,17.66797514918137
FREYFREMD1,-76.667853693,39.376434,dc,1700,19.604198963840524
FUISLISVA1,-77.057244,38.909098,dc,1700,52.91272867634273
FUISLISVA2,-77.09269,38.86296,dc,1700,37.34782562111414
FUTRIVAVA1,-77.115777,38.877461,dc,1700,35.517311573750014
GAETHEAMD1,-76.80004,39.280076,dc,1700,15.79210921253911
GALETANMD1,-76.493753,38.384473,dc,1700,0.3937823829388097
GALLMONVA1,-77.295224541,38.712159,dc,1700,2.2559664732962816
GALLTERMD1,-76.53842,39.061207,dc,1700,14.056826546565647
GARDVALMD1,-76.59892,39.08908,dc,1700,12.870047969015388
GATELINMD1,-77.105483161,39.007439167,dc,1700,26.480917644202517
GECACARVA1,-77.12254,38.884753,dc,1700,36.09582919100731
GEHRDALMD1,-76.614092,39.363247,dc,1700,24.888118729811605
GELLNERMD1,-76.859292867,38.779549,dc,1700,9.2834662032795
GERYERIMD1,-77.11898,38.999149,dc,1700,19.767242322308018
GIBSELAMD1,-77.114597,39.041565,dc,1700,37.63370620713614
GIESALLVA1,-77.162335,38.923376,dc,1700,13.981630987871306
GILLEVAMD1,-76.553182,38.82695,dc,1700,1.9530481975201153
GIRAANGMD1,-77.23417,39.205828,dc,1700,13.276726750944988
GOCHJOAMD1,-76.58091,39.651874,dc,1700,1.039750026458377
GOMEKARMD1,-76.58365,39.090174,dc,1700,13.696863262476873
GORDELIDC1,-77.037168,38.911273,dc,1700,75.20629178256593
GOROCARDC1,-77.055554,38.975832,dc,1700,10.155504356231559
GOUGGREMD1,-77.117744,38.987426,dc,1700,19.383621692788825
GRIFBETDC1,-77.059128,38.975591,dc,1700,12.353071160700495
GROSJEAMD1,-77.062411,39.074726,dc,1700,21.522463906555462
GUIDJOHDC1,-77.09470177,38.950022612,dc,1700,26.625164963507853
GUYTNIKMD1,-77.009019273,39.075851909,dc,1700,12.021073898251617
HADDMARMD1,-76.617466,38.792951,dc,1700,0.7441415358306551
HALLDEBVA1,-77.085421353,38.780345,dc,1700,28.425058050691142
HAMIMARMD1,-76.43189,39.011824,dc,1700,4.722068152727061
HAMMBARMD1,-76.604774,38.985061,dc,1700,6.128220455875021
HANNNANMD1,-77.00705,39.013608,dc,1700,21.51523219503567
HARRASHDC1,-77.077555129,38.946067394,dc,1700,33.33026974695964
HARRPHYMD1,-76.726139,38.907597,dc,1700,14.200040778904025
HARTPRIMD1,-76.490434,38.977176,dc,1700,37.575231436938516
HARWRANDC1,-77.068693,38.9634,dc,1700,22.674216085070285
HAWNJANVA1,-77.131503,38.858805,dc,1700,35.58453071133106
HAYFISCVA1,-77.145466,38.75238,dc,1700,21.37538935699815
HEATSUEVA1,-77.44713,38.846127,dc,1700,30.691035907122654
HELFGAIMD1,-76.991882,38.983605,dc,1700,32.41557867145322
HERBJOAMD1,-76.479483,39.105757,dc,1700,6.788832204363233
HERNELEVA1,-77.37767,38.97646,dc,1700,29.26103485208073
HESSNATVA1,-77.09942,38.882052,dc,1700,46.65053860524705
HILLTHRVA1,-77.095327674,38.897986516,dc,1700,34.00009865586417
HIRSHHODC1,-77.023467,38.887885,dc,1700,60.49829977472349
HITCHBJMD1,-76.800355,39.110734,dc,1700,23.76217370353712
HOLLDEBVA1,-77.104677019,38.898710304,dc,1700,27.61786944855242
HOPKBARMD1,-76.969138114,39.030463467,dc,1700,18.714576991623584
HOROBONVA1,-77.33713,38.90791,dc,1700,2.427079378494118
HOROBONVA2,-77.34132,38.90577,dc,1700,2.6054945458386003
HUFFCHRVA1,-77.299205589,39.037594372,dc,1700,1.2516774459646405
HULLJEFVA1,-77.070170188,38.826929,dc,1700,32.53206041903431
HUNTBRIMD1,-76.538052,39.075961,dc,1700,18.257320599746638
HUNTDAVMD1,99999,99999,dc,1700,NA
HUNTDAVMD2,-77.00498,38.981324,dc,1700,29.804198425414643
HUTCBARVA1,-77.09665,38.705807,dc,1700,8.8805661059139
JACKALADC1,-76.96206,38.864802,dc,1700,31.05033147686994
JACOAMYMD1,-75.852359,38.83089,dc,1700,1.2611496412854664
JACOMERMD1,-77.20438,39.084151,dc,1700,21.814946730548137
JACOSYDMD1,-76.96756,39.015894,dc,1700,24.170432811299765
JAKOELVVA1,-77.09060333,38.765826,dc,1700,25.0916438463195
JAMESESVA1,-77.14086,38.9164,dc,1700,14.859734143580518
JEWELIBMD1,-77.10457,38.957666,dc,1700,23.40737372193659
JOHNAESVA1,-77.12649,38.83517,dc,1700,37.37847184482973
JOHNTHEMD1,-76.332588,39.517608,dc,1700,16.010680003744763
JONECBRMD1,-76.588029,38.966895,dc,1700,8.145608890904503
JONETINMD1,-76.946273314,38.948583503,dc,1700,41.95163703193721
JORABONVA1,-77.146788,38.895191,dc,1700,25.694257699917927
JUBILHODC1,99999,99999,dc,1700,NA
JUGBAWSMD1,-76.69861,38.78865,dc,1700,0.17306746896746772
KAMILEIVA1,-77.13684,38.859211,dc,1700,33.675093336282345
KAUFLAUMD1,-77.082862,39.462503,dc,1700,1.6669162062489362
KAUFRAYMD1,-76.344301,39.541912,dc,1700,22.02898798696618
KAYEKATDC1,-77.065450857,38.935704323,dc,1700,29.66255001827965
KENILWODC1,-76.94161,38.912829,dc,1700,31.551182703893076
KESTSABDC1,-77.047442,38.922725,dc,1700,48.87153136370439
KEYESUSMD1,-77.30772,39.09019,dc,1700,1.9017033441670659
KIMBAESDC1,-76.957313,38.882278,dc,1700,33.098482094958065
KINDFARMD1,-76.588280452,39.098364,dc,1700,12.533416502610669
KINGMANDC1,-76.963642217,38.893482,dc,1700,41.616179565452256
KNIGSALVA1,-77.32038,38.37807,dc,1700,0.23011633773203485
KORRHARMD1,-76.741790248,39.275348,dc,1700,27.803179786971405
KOSLDREMD1,-76.483852,38.9352,dc,1700,12.45259756792567
KOVASANMD1,-77.107594282,39.011644773,dc,1700,24.97959004567831
KRAMPAUMD1,-76.340535,39.71296,dc,1700,3.67626300985157
LAFOMELVA1,-77.15827,38.89578,dc,1700,22.138255206046626
LAINANTMD1,-77.070078858,39.175911237,dc,1700,7.535133463004599
LAKEAESVA1,-77.34595,38.96634,dc,1700,27.24863460462658
LAMBAMYMD1,-77.116505,38.967095,dc,1700,17.400904255287166
LANDCELVA1,-77.24095,38.88216,dc,1700,28.973544895650363
LANGANKVA1,-77.299275684,38.93561,dc,1700,6.41395219473445
LEONTESDC1,-77.05682,38.93492,dc,1700,27.456403119831894
LERNJEFMD1,-77.019242,38.981265,dc,1700,37.20665189692853
LEWIKATMD1,-77.223657093,39.258672141,dc,1700,6.902627944447013
LIEBJUDMD1,-77.10436,38.95739,dc,1700,23.59735166265696
LINDHANMD1,-77.08468,38.979683,dc,1700,25.63839354771607
LLANMATMD1,-76.499835,39.034625,dc,1700,8.472992724570764
LLEISUEDC1,-77.04171,38.92433,dc,1700,56.247050743108474
LORAJORMD1,-76.591530909,39.378332,dc,1700,24.003841476575886
LUCAJILMD1,-77.1074,38.9491,dc,1700,19.198576937917768
LUCIDANMD1,-76.509499027,38.992581,dc,1700,24.208696748069393
LUNDTERMD1,-77.118570553,39.00987813,dc,1700,21.592713065947624
LYCEEESMD1,-77.064433,38.986569,dc,1700,16.51937262633263
LYONLYNVA1,-77.428586004,38.813547,dc,1700,18.752927131948027
MAGNDAVMD1,-76.311764,39.701327,dc,1700,0.7558396136068143
MAGRPARMD1,-76.951303,38.952673,dc,1700,42.028326486321454
MAHESHEDC1,-77.061553482,38.972399686,dc,1700,14.645762835359697
MAHOJIMMD1,-76.539657252,38.790704,dc,1700,6.478201228405796
MAIMLOIMD1,-77.117634277,39.009075221,dc,1700,22.150605238578958
MALLBARMD1,-77.12293,38.945274,dc,1700,11.45694838449494
MANNJANDC1,-77.05754,38.972525,dc,1700,11.180494990904121
MARRPETMD1,-77.005066,38.971542,dc,1700,36.366272961766526
MARRPETMD2,-77.00267,38.97477,dc,1700,32.60387018288567
MASIADRMD1,99999,99999,dc,1700,NA
MASORICMD1,-76.627049,39.045887,dc,1700,3.8705333549415886
MAZUJENMD1,-77.00353,39.150225,dc,1700,3.865077729552857
MCCAKEVMD1,-76.88435,39.207563,dc,1700,20.577845937733514
MCCOCHRMD1,-77.053323809,39.348465,dc,1700,2.9662164576114205
MCCOJOHMD1,-76.927058656,39.174562,dc,1700,2.574074616553815
MCDOELIVA1,-77.07861,38.7932,dc,1700,40.631027162753384
MCGHDENMD1,-76.299445,39.479343,dc,1700,14.648163846352544
MCKEANNVA1,-77.066687309,38.761026,dc,1700,18.972609168218128
MCKEJANMD1,-76.997061,39.296593,dc,1700,0.574538601257896
MCKIRACDC1,-77.001617173,38.92413032,dc,1700,54.86696451496467
MCLERICMD1,-76.785879,39.710665,dc,1700,0.32669171732688396
MCNAKRIMD1,-77.098623131,38.958565,dc,1700,25.68574295964226
MEGOPATMD1,-76.680267,38.74348,dc,1700,2.468702568193863
MEGOPATMD2,-76.656373149,38.746513,dc,1700,4.426339625135725
MERRJOAMD1,-77.207702,39.268785,dc,1700,9.242026143702734
MESEBARMD1,-76.445298,39.520254,dc,1700,2.847223687771766
MILLJOEMD1,-76.607853889,39.098204,dc,1700,16.083004990904612
MILLLORVA1,-77.589400388,38.850265,dc,1700,3.2218729366833245
MILLPAUMD1,-76.499811439,38.99312,dc,1700,23.498526327526555
MILTMIKVA1,-77.11954,38.87374,dc,1700,33.26378260712379
MISBJANMD1,-76.930213,39.064356,dc,1700,19.585755830301753
MISSEDDC1,-76.99685,38.883233,dc,1700,64.09179279193032
MITCBARMD1,-77.092304,39.036185,dc,1700,23.146444715655417
MOLIKARMD1,-76.53508,38.703962,dc,1700,14.347822282385343
MONTSUZMD1,-76.799201524,38.995167423,dc,1700,13.093509162502928
MORAANGMD1,-76.853080739,39.304516,dc,1700,6.823297281503601
MORAJANMD1,-76.464450334,38.997886,dc,1700,7.730089607515075
MORRCHRVA1,-77.29872,39.03615,dc,1700,1.3696145520181113
MORRJESMD1,-77.006599,38.994577,dc,1700,28.843846123047907
MOSMCARMD1,-76.46768,39.09271,dc,1700,6.579017541650014
MULLJOYVA1,-77.33961,38.687718,dc,1700,16.329298517081828
MURTERIMD1,-77.082134,38.986002,dc,1700,26.398607302045008
MUTRCYNMD1,-77.22274,38.984846,dc,1700,2.819531757349142
MUTRCYNVA1,-77.222729,38.984842,dc,1700,2.8219470525610415
MUTRCYNVA2,-77.18272,38.93399,dc,1700,21.021446989907908
MYERBRUMD1,-76.983759001,39.024952999999996,dc,1700,20.30666981960395
NADSPAUMD1,-76.762432263,38.955848338,dc,1700,11.991210472448213
NARADESVA1,-77.795039,38.70968,dc,1700,15.699170175963046
NATICATDC1,-77.071838,38.93115,dc,1700,31.867045232954275
NATIGALDC1,-77.021388,38.891806,dc,1700,67.55328071430482
NAYLMICMD1,-76.795876,39.318023,dc,1700,2.852942266141237
NAYLMICMD2,-76.80688,39.307703,dc,1700,5.557869274631099
NELSJIMMD1,-77.119754643,38.995386459,dc,1700,19.38031318756188
NEWBCARVA1,-77.32746,38.88929,dc,1700,3.109004833803442
NICHALIMD1,-76.566301136,38.997022,dc,1700,10.249856855994613
NICHSANMD1,-76.70061638,39.242845,dc,1700,29.66979439261164
NORTHESMD1,-76.459529,39.631058,dc,1700,1.25869972556604
NZPAMAZDC1,-77.047894,38.927652,dc,1700,42.94520177574968
NZPAMERDC1,-77.048423,38.92926,dc,1700,40.491626756312
NZPBIRDDC1,-77.051862,38.929578,dc,1700,35.7416969555534
NZPEDZODC1,-77.052622,38.931493,dc,1700,33.29527088305886
NZPELEPDC1,99999,99999,dc,1700,NA
NZPFRONVA1,-78.165394,38.888174,dc,1700,1.528015836548739
NZPPARDDC1,-77.046277,38.9261,dc,1700,46.9521608717897
NZPSMBCDC1,-77.047647,38.925786,dc,1700,45.112363100878
OBRICHRMD1,-76.92444,39.013420000000004,dc,1700,30.27111101250485
ODELVINMD1,-77.066745,39.477325,dc,1700,1.0812822649985632
ODELVINMD2,-76.54221,39.086621,dc,1700,16.979723293899063
OHAGKEVVA1,-77.299941407,38.825071845,dc,1700,21.185500524925203
OLONMARDC1,-77.08421,38.94893,dc,1700,32.82243287079343
OMALMADVA1,-77.101973478,38.707739672,dc,1700,10.45459608786762
OMLAKEVMD1,-76.731394,38.714152,dc,1700,0.46024313133980127
ONTAHOUDC1,-77.04259,38.92559,dc,1700,53.42311625644895
OPALDPKMD1,-77.004642,38.98168,dc,1700,29.754821659452293
OPPEJANMD1,-76.926282901,39.005031517,dc,1700,31.785441883051444
OWENDORVA1,-77.39895,38.848046,dc,1700,31.852760080792766
OWENJOHMD1,-76.763676165,39.299355,dc,1700,24.74844470774507
OWENKATMD1,-77.146469,39.073258,dc,1700,29.35425093678557
PADORAMVA1,-77.103420751,38.785293,dc,1700,19.893955317051468
PALPARKDC1,-77.105627,38.924954,dc,1700,12.997574814848246
PANCSAMMD1,-77.005752,38.97139,dc,1700,36.89107004570563
PATCLORDC1,-77.0354,38.97622,dc,1700,26.52307355169901
PATSNADMD1,-76.680715288,39.374438,dc,1700,23.969803213839548
PATTPARMD1,-76.58182,39.288508,dc,1700,75.22239728766813
PERNMIKMD1,-77.03846,39.31998,dc,1700,1.5733912897743179
PERRCHRMD1,-76.54777,39.010404,dc,1700,3.1001423124806387
PHARAIMMD1,-76.47009,39.017459,dc,1700,7.5331424469768615
PHELCLADC1,-77.054930255,38.984049,dc,1700,13.914846177513533
PICCLINMD1,-77.030825,39.067279,dc,1700,11.561430431453834
PICKCREMD1,-76.126927,38.854629,dc,1700,0.13535267001411266
PIROELADC1,-77.08238,38.957433,dc,1700,28.98864483404121
POMANAMD1,-77.11837094,39.01247665,dc,1700,21.96466064391506
POORLYNMD1,-76.662488,38.754529,dc,1700,3.823300719757914
PORTTESMD1,-76.910736,38.94646,dc,1700,36.443948941988396
PRICMICMD1,-77.089102414,38.991155181,dc,1700,32.28216285254206
RABIANDMD1,-77.23235,39.136871,dc,1700,30.23427725588265
RASMANAMD1,-77.143084488,38.974182908,dc,1700,11.107328674363705
RAUCDANMD1,-76.816002,38.853814,dc,1700,4.225444215431908
RAUNERIMD2,-76.88507,39.00142,dc,1700,27.727492395596038
RAYTIMMD1,99999,99999,dc,1700,NA
RCPCG1DC1,-77.05345,38.966516667,dc,1700,10.626655295659207
RCPDP1DC1,-77.054286089,38.957769,dc,1700,13.968198332015472
RCPHC1DC1,-77.050323153,38.955604,dc,1700,15.19144529978641
RCPHC2DC1,-77.044800487,38.971424,dc,1700,16.052299140610472
RCPKM1DC1,-77.049326016,38.933808,dc,1700,34.4450900447593
RCPNC1DC1,-77.051652559,38.958085,dc,1700,13.507490498768382
RCPPH1DC1,-77.051133333,38.975316667,dc,1700,10.7725009738691
RCPPH2DC1,-77.048233333,38.9733,dc,1700,12.702414702351096
RCPPH3DC1,-77.0448,38.97105,dc,1700,16.09174531038842
RCPPM1DC1,-77.052386835,38.939538,dc,1700,25.278822521524784
RCPPM2DC1,-77.052640303,38.936326,dc,1700,28.41061191146191
RCPRR1DC1,-77.043366301,38.958069,dc,1700,20.047089907559513
RCPRS1DC1,-77.0414,38.97825,dc,1700,20.65813107878938
RCPSMBCDC1,-77.047404817,38.92557,dc,1700,45.66348260328156
RCSVPARMD1,-77.106829,39.112668,dc,1700,5.198965104576564
REEDJENMD1,-77.000502459,38.978850779,dc,1700,30.46785048317009
REIKROBMD1,-77.026854,39.249036,dc,1700,0.45942531075994014
REILJENMD1,-76.610887,38.897272,dc,1700,0.9211483439005766
REIRJEAMD1,-76.545862,39.105331,dc,1700,9.65965103453423
REITBOBMD1,-77.02058,38.99424,dc,1700,34.03319404186492
REUTSHAMD1,-76.62489,39.283698,dc,1700,77.49803394622491
RICEBOBMD1,-76.995652177,38.977546284,dc,1700,33.10868893560719
RICHLIBMD1,-76.473826,39.002933,dc,1700,5.60724625504886
RIDGHEIDC1,-77.02761801,38.922978635,dc,1700,69.68834796668482
ROGHTESMD1,-76.911283,38.94534,dc,1700,36.35994575215709
ROHRSALMD1,-76.55349,38.859942,dc,1700,0.8846446621514542
ROSAPESMD1,-76.973404,38.965892,dc,1700,34.24793247242248
ROTHPAUVA1,-77.23712964,38.888939,dc,1700,24.781330547362394
ROTTJEAMD1,-76.757371799,38.994363466,dc,1700,15.467508906930272
RUSHCLAMD1,-76.871529406,39.008355782,dc,1700,11.286687864594343
RUSSJODMD1,-76.874740157,39.149845,dc,1700,10.126136120374303
RUTTJORMD1,-77.054722387,39.076568924,dc,1700,19.361420030688315
SALAJENMD1,-77.18059,39.067381,dc,1700,14.734563698078464
SALALISMD1,-77.075521172,39.021833794,dc,1700,16.966140690122092
SALOSHEMD1,-76.92108,38.92721,dc,1700,39.45126561698085
SANFCARMD1,-76.86772,38.759709,dc,1700,14.533950837404035
SARGMARMD1,-77.05741,38.99516,dc,1700,21.6798166573692
SCHILYDMD1,-77.290863162,39.079726,dc,1700,2.4106488406702655
SCHIMARMD1,-77.10883,39.106011,dc,1700,7.542415741689436
SCHLROBMD1,-76.81905,39.33631,dc,1700,1.0354653108047989
SCHOPAUMD1,-76.820832,39.465927,dc,1700,16.397213922609787
SCHUDONMD1,-76.501348,38.897933,dc,1700,10.202491444317987
SCHUJENMD1,-76.75629453,38.996091681,dc,1700,15.832222995474348
SCOLWENMD1,-76.548078,39.358982,dc,1700,33.13765863748513
SEMMLUTMD1,-77.239584,39.050731999999996,dc,1700,4.619441030494229
SERCGUEMD1,-76.553137,38.888733,dc,1700,0.5660340015302942
SEWADIAMD1,-77.22359965,38.996516139,dc,1700,4.1235787757777755
SHANEDWMD1,-77.153731653,38.985771944,dc,1700,11.808823239651423
SHAYSARMD1,-76.650812414,39.205664,dc,1700,28.055565693443725
SHEEMARMD1,-76.948867,38.960511,dc,1700,39.584630546978104
SILLSCOMD1,-76.99169,38.98627,dc,1700,32.9148931871974
SIMMJOAVA1,-77.379128,38.778717,dc,1700,1.3472478918881243
SIMOROSVA1,-77.074493112,38.81276,dc,1700,38.015300538976014
SINGDADMD1,-77.18879,39.210861,dc,1700,2.648243913918869
SINGTONMD1,-76.476573,38.971602,dc,1700,36.99732201331042
SINGVIRDC1,-77.0755,38.94755,dc,1700,32.21696448427648
SINGVIRMD1,-77.075251702,38.947793294,dc,1700,31.98910792539353
SLIGOPKMD1,-77.010293,38.997415,dc,1700,30.054052401434944
SMITHCADC1,-77.025817,38.888604,dc,1700,59.300456581878144
SMITJRMD1,-76.937713674,38.960943989,dc,1700,37.752979968276335
SMITMARMD1,-77.112652,38.969614,dc,1700,19.29442397969404
SOLIAPRMD1,-76.766465488,38.411006,dc,1700,1.1319105084918906
SOLLCHRMD1,-77.142,38.973968,dc,1700,11.21903409105906
SPETMARMD1,-76.728390275,38.924550235,dc,1700,18.517336010408737
SPEYPAUMD1,-76.507121578,38.997531,dc,1700,19.540543738103313
SPRINPKMD1,-77.005201,38.973139,dc,1700,34.58974007941662
STANJEFMD1,-77.0684,38.97719,dc,1700,16.437790680509167
STAVKORMD1,-77.002615,38.982348,dc,1700,29.692199941076332
STEWBETMD1,-76.98587,39.08302,dc,1700,11.000055023791896
STORPATMD1,-76.879357284,39.225897,dc,1700,16.755609943806704
STUECHRVA1,-77.166488,38.91379,dc,1700,14.828525613513342
STUECHRVA2,-77.16607,38.91761,dc,1700,14.295071801443813
STURCARMD1,-76.873480247,39.003071,dc,1700,20.856817144555297
SUBRSTEMD1,-77.015237887,39.002663,dc,1700,28.305688474200625
SUITKATMD1,-76.614036,39.112099,dc,1700,22.20425230215158
SULLPAUVA1,-77.106526766,38.823134,dc,1700,35.7922010079789
SWANELIMD1,-76.580815,39.148162,dc,1700,17.62785379240591
TANGLAUDC1,-76.99245,38.9412,dc,1700,40.05975515976495
TATEJUAMD1,-76.56586,38.96538,dc,1700,13.719595456038409
TAUBKAYMD1,-76.992718739,39.024404478,dc,1700,20.816928188301326
TAYLGLOMD1,-77.086122,38.982259,dc,1700,26.483404612731754
TAYLOESVA1,-77.114073,38.907669,dc,1700,17.439087917409985
THOMBARMD1,-77.273282791,39.075817728,dc,1700,3.5494250476356757
THOMCARMD1,-77.085431,38.945333,dc,1700,30.228184737477495
THOMMARDC1,99999,99999,dc,1700,NA
THOMSUEMD1,-76.5389908,39.012938,dc,1700,2.7015897100647517
TINIKATMD1,-76.992594,39.140526,dc,1700,4.261553498462656
TRAUPATVA1,-77.303937753,38.999398,dc,1700,4.351136834395155
TRAUPATVA2,-77.3286,38.996908,dc,1700,8.131364090231516
TUFTKATMD1,-77.076584,39.299093,dc,1700,0.6812953501051144
TUNICATMD1,-76.99349,38.978113,dc,1700,33.752126353435635
UNGELAUDC1,-77.066524,38.906579,dc,1700,43.13768772238509
URBABETMD1,-76.685049,38.996228,dc,1700,15.921698775733306
VERSBETMD1,-76.546883,38.929357,dc,1700,18.038090373682945
VERSBETMD2,-76.59784,38.72271,dc,1700,2.55057577803822
VONGJENMD1,-77.13128,39.00987,dc,1700,16.85482314535603
VOSSCOLVA1,-77.28131,38.906239,dc,1700,14.604883014517215
WALKPATVA1,-77.327739537,38.689261,dc,1700,18.844717683636343
WALTBONMD1,-76.959979,38.616205,dc,1700,16.64869609283704
WAPLEESVA1,-77.34399,38.876111,dc,1700,7.586036983433585
WARDDOUVA1,-77.089050657,38.884061,dc,1700,41.68819952315906
WATSPATDC1,-77.064569658,38.966165,dc,1700,17.565138100164276
WATSTERMD1,-76.918178647,39.044855291,dc,1700,28.274218379011856
WELLCARMD1,-77.038502,39.081093,dc,1700,11.054048950341858
WESTNANMD1,-77.014078891,39.073701286,dc,1700,10.510460594065018
WHEATESMD1,-77.092482,39.067105,dc,1700,18.936008632254143
WHEATPKMD1,-77.036859,39.056253,dc,1700,17.960411762938246
WHITLAUDC1,-77.081697233,38.734602,dc,1700,26.644753266881832
WIEBFRAMD1,-77.01577,38.977191,dc,1700,37.753142607215956
WIKACORMD1,-76.48508,39.008744,dc,1700,7.038719595982603
WILDANNVA1,-77.09839,38.899038,dc,1700,30.593990506693675
WILDANNVA2,-77.204878,38.868079,dc,1700,25.19539345640681
WILELINMD1,-76.211910425,38.969596,dc,1700,12.780552206880927
WILLCYNVA1,-77.212943557,38.877453,dc,1700,31.64706334805014
WILLMARVA1,-77.105604294,38.726443,dc,1700,24.193329343432488
WILLRAJMD1,-76.49434,38.969231,dc,1700,38.86789732462845
WILLSHAMD1,-76.743914345,38.931527759,dc,1700,16.72330208898648
WILLTERMD1,-76.91765,38.930064,dc,1700,41.919672248405035
WILLTINVA1,-77.34858534,38.786955,dc,1700,1.7614166110451717
WINGJERMD1,-76.986449,38.687903,dc,1700,7.239083183405243
WISECELMD1,-77.03262,39.069748,dc,1700,12.399884371693087
WOLFAMYDC1,-77.04321,38.9185,dc,1700,61.120518173637315
WOLFKARDC1,-77.06121,38.94187,dc,1700,23.789917428443005
WOODELEVA1,-77.15308,38.889592,dc,1700,25.621068470046414
WOODLESMD1,-76.73913017,38.984527088,dc,1700,24.588829301805205
WOODPAUVA1,-77.29446,38.84077,dc,1700,24.79496567975966
WOODROWVA1,-77.143947,38.851221,dc,1700,25.63773645350613
WRIGNOAMD1,-76.840059,39.191128,dc,1700,18.66382689813033
WRIGVENMD1,-76.89769,38.72139,dc,1700,5.117870068340829
YOUNELIMD1,-77.0904,39.069366,dc,1700,19.701732008447234
YOUNKIMVA1,-77.28131,38.746031,dc,1700,9.628646215949106
ZAMBTRAMD1,-77.075,38.982775,dc,1700,18.728210472623555
ZASTMARMD1,-76.927993611,38.959564258,dc,1700,37.424019006216305
ZEMKSYDVA1,-77.077918,38.74513,dc,1700,27.323238420044362
ZENKBOBMD1,-76.488423,38.96237,dc,1700,34.9661970538171
ADAMELEVA1,-77.263149,38.758752,dc,1800,17.07025455711485
AHMAFATDC1,-77.08712332,38.949320487,dc,1800,30.47582161666359
ALPEPHIMD1,-77.038049613,39.009700343,dc,1800,28.543665843499042
AMERICOMD1,-76.694935,38.911893,dc,1800,1.6099015061397717
ANACMUSDC1,-76.977259,38.856692,dc,1800,37.284594591994356
ANDEMIKMD1,-76.547451,38.701874,dc,1800,11.582164775578084
ANDRKENVA1,-77.344512,38.92377,dc,1800,6.699377052604457
ANGEPARVA1,-77.074415489,38.810482501,dc,1800,39.766708204569596
ARLINESVA1,-77.12201,38.87952,dc,1800,33.78649866569559
ASSMCARMD1,-77.05675,38.985856,dc,1800,15.687509307233197
BAILEESVA1,-77.1439219,38.851016,dc,1800,25.77972714507161
BAINANDMD1,-77.053186301,38.994009,dc,1800,22.33069923552986
BAKEKYLDC1,-77.040834,38.940066,dc,1800,37.831933272736336
BALAELEMD1,-77.14316,38.969369,dc,1800,9.8732427252457
BALASUCMD1,-76.95419,39.00645,dc,1800,17.772029189092855
BANCRESDC1,-77.040043,38.935573,dc,1800,44.693363981806
BARBJERMD1,-76.46323,39.113321,dc,1800,7.490828204284849
BARNDORMD1,-77.00135,38.974007,dc,1800,33.49213429895418
BAUGSHEVA1,-77.35725,38.915614,dc,1800,3.4420440310753233
BEALTOMMD1,-76.7946,38.97406,dc,1800,14.078347352098714
BECKSUSVA1,-77.249359289,38.888506111,dc,1800,18.80112368591641
BENADEBMD1,-77.021594215,39.0133926,dc,1800,23.760954239501377
BENSKATVA1,-77.367240714,38.892787897,dc,1800,8.261752213311532
BERGMICMD1,-76.952668,39.03227,dc,1800,19.590160298042676
BERNCHRMD1,-76.211544,38.781935,dc,1800,9.990189699733735
BILLPAIDC1,-77.01364,38.97176,dc,1800,40.530160764084926
BLADENSDC1,-76.937993,38.933174,dc,1800,39.42116309801416
BLADMAUMD1,-76.729957342,38.952486848,dc,1800,34.07060495710746
BLANBETMD1,-76.544951998,39.105263,dc,1800,10.015205742117818
BLOCDAVMD1,-77.0044,38.9764,dc,1800,31.922024383180737
BOONGREMD1,-76.6238,39.379563,dc,1800,18.57258508055271
BOONGREMD2,-76.55691,39.49158,dc,1800,1.7236972595009319
BORGRACMD1,-76.631598,39.286099,dc,1800,76.20940243471208
BOSCJOEDC1,-77.34458,38.92374,dc,1800,6.703311247905034
BRENSTEMD1,-76.998343364,38.643031,dc,1800,5.416182270005034
BRENTESDC1,-77.00224,38.88462,dc,1800,68.06311370010197
BRIGKIMMD1,-76.54802,39.126658,dc,1800,20.43425416007768
BRIGPAUMD1,-76.873598,39.002435,dc,1800,21.278336173466045
BROOKSIMD1,-77.032995842,39.058623,dc,1800,15.247533232352627
BROWANNDC1,-77.05334,38.89977,dc,1800,53.10608197926115
BROWANNMD1,-76.48468,38.96281,dc,1800,33.3421128216492
BRUEELIMD1,-77.103818,39.040017,dc,1800,31.168309006931754
BUCKLMSMD1,-76.95898,39.00971,dc,1800,19.48455576754904
BUISNORVA1,-77.26441,38.74159,dc,1800,14.62363521610805
BURDROBVA1,-77.41811,38.865157,dc,1800,20.941439198781335
BURKSANMD1,-77.08536,38.982444,dc,1800,25.664939403858696
BURNNANMD1,-76.12497,38.732481,dc,1800,1.285004492660486
